timestamp,model,issue_type,severity,rule,message,file,line,status
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""y"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,14,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""s"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,15,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S112,Replace this generic exception class with a more specific one.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,19,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,26,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,28,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""e"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,36,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,CRITICAL,python:S5754,Reraise this exception to stop the application as the user expects,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,36,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S1066,Merge this if statement with the enclosing one.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,40,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S1066,Merge this if statement with the enclosing one.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,41,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,42,OPEN
2026-04-23 18:06:38,chatgpt,BUG,BLOCKER,python:S5905,Fix this assertion on a tuple literal.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,43,OPEN
2026-04-23 18:06:38,chatgpt,BUG,BLOCKER,python:S2159,Remove this equality check between incompatible types; it will always return False.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,44,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S5914,Replace this expression; its boolean value is constant.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,45,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S5780,Change or remove duplicates of this key.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,49,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""s"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,50,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S6323,Remove this empty alternative.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,52,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S5850,Group parts of the regex together to make the intended operator precedence explicit.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,53,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S2761,"Use the ""bool()"" builtin function instead of calling ""not"" twice.",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,55,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S1764,"Correct one of the identical sub-expressions on both sides of operator ""or"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,56,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S1066,Merge this if statement with the enclosing one.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,56,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,57,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,CRITICAL,python:S5797,Replace this expression; used as a condition it will always be constant.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,58,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,65,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S3923,Remove this if statement or edit its code blocks so that they're not all the same.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,68,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,CRITICAL,python:S5797,Replace this expression; used as a condition it will always be constant.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,68,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S3923,Remove this if statement or edit its code blocks so that they're not all the same.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,72,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,CRITICAL,python:S5797,Replace this expression; used as a condition it will always be constant.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,72,OPEN
2026-04-23 18:06:38,chatgpt,BUG,MAJOR,python:S1763,Delete this unreachable code or refactor the code to make it reachable.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,72,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,73,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,75,OPEN
2026-04-23 18:06:38,chatgpt,CODE_SMELL,MINOR,python:S2772,"Remove this unneeded ""pass"".",vibe-pipeline-multi:Outputs/ChatGPT/2026-04-17_183645_app.py,78,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S101,"Rename class ""myClass"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,10,OPEN
2026-04-23 18:06:38,claude,BUG,BLOCKER,python:S2734,Remove this return value.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,13,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S1186,"Add a nested comment explaining why this method is empty, or complete the implementation.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,15,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S100,"Rename method ""myMethod"" to match the regular expression ^[a-z_][a-z0-9_]*$.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,18,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S1186,"Add a nested comment explaining why this method is empty, or complete the implementation.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,18,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S3923,Remove this if statement or edit its code blocks so that they're not all the same.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,25,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""data"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,33,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""query"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,39,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""val"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,39,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,45,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""result"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,46,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S5361,"Replace this ""re.sub()"" call by a ""str.replace()"" function call.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,46,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S112,Replace this generic exception class with a more specific one.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,52,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S1045,Catch this exception only once; it is already handled by a previous except clause.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,53,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S2737,Add logic to this except clause or eliminate it and rethrow the exception automatically.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,54,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""risky"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,56,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S2737,Add logic to this except clause or eliminate it and rethrow the exception automatically.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,58,OPEN
2026-04-23 18:06:38,claude,BUG,BLOCKER,python:S5905,Fix this assertion on a tuple literal.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,61,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S1764,"Correct one of the identical sub-expressions on both sides of operator ""=="".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,62,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""d"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,63,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5780,Change or remove duplicates of this key.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,63,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""s"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,64,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5781,Change or remove duplicates of this key.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,64,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""pat"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,65,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S6397,Replace this character class by the character itself.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,65,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""pat2"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,66,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5869,Remove duplicates in this character class.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,66,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""pat3"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,67,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""pat4"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,68,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S5850,Group parts of the regex together to make the intended operator precedence explicit.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,68,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""hashed"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,69,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S905,Remove or refactor this statement; it has no side effects.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,70,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S2761,"Use the ""bool()"" builtin function instead of calling ""not"" twice.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,70,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S5727,Remove this == comparison; it will always be False.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,71,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,72,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S5727,Remove this != comparison; it will always be True.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,73,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,74,OPEN
2026-04-23 18:06:38,claude,BUG,CRITICAL,python:S1716,"Remove this ""break"" statement",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,75,OPEN
2026-04-23 18:06:38,claude,BUG,CRITICAL,python:S1716,"Remove this ""continue"" statement",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,76,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S5717,"Change this default value to ""None"" and initialize this parameter inside the function/method.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,79,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,CRITICAL,python:S5717,"Change this default value to ""None"" and initialize this parameter inside the function/method.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,79,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""result"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,83,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""x"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,85,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S1763,Delete this unreachable code or refactor the code to make it reachable.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,85,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S101,"Rename class ""myClass"" to match the regular expression ^_?([A-Z_][a-zA-Z0-9]*|[a-z_][a-z0-9_]*)$.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,88,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S108,Either remove or fill this block of code.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,93,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S112,Replace this generic exception class with a more specific one.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,94,OPEN
2026-04-23 18:06:38,claude,BUG,MAJOR,python:S1763,Delete this unreachable code or refactor the code to make it reachable.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,95,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S112,Replace this generic exception class with a more specific one.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,95,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""list"".",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,98,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,98,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,99,OPEN
2026-04-23 18:06:38,claude,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,100,OPEN
2026-04-23 18:06:38,claude,BUG,BLOCKER,python:S5756,"Fix this call; ""print"" has type str and it is not callable.",vibe-pipeline-multi:Outputs/Claude/2026-04-17_183700_app.py,101,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MAJOR,python:S107,"Function ""do_bad_things"" has 90 parameters, which is greater than the 13 authorized.",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,1,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""z"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,4,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""a"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,5,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""b"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,6,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""c"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,7,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""d"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,8,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""e"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,9,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""f"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,10,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""g"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,11,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""h"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,12,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""i"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,13,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""j"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,14,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""k"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,15,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""l"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,16,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""m"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,17,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""n"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,18,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""o"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,19,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""p"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,20,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""q"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,21,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""r"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,22,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""s"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,23,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""t"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,24,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""u"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,25,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""v"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,26,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""w"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,27,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""aa"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,28,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""bb"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,29,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""cc"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,30,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""dd"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,31,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""ee"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,32,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""ff"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,33,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""gg"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,34,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""hh"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,35,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""ii"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,36,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""jj"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,37,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""kk"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,38,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""ll"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,39,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""mm"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,40,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""nn"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,41,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""oo"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,42,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""pp"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,43,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""qq"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,44,OPEN
2026-04-23 18:06:38,copilot,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""rr"".",vibe-pipeline-multi:Outputs/Copilot/2026-04-17_183738_app.py,45,OPEN
